axis_id,layer,train_accuracy,test_accuracy,test_ci_low,test_ci_high,random_null_mean,permutation_null_mean,permutation_p,permutation_q_bh,axis_norm,score
diabetes_complication_status_ccs,33,0.7619047619047619,0.6111111111111112,0.3888888888888889,0.8333333333333334,0.5138111111111111,0.49953333333333333,0.0608,0.1292,22.928022384643555,0.09730000000000005
drug_poisoning_vs_nondrug_poisoning_ccs,0,0.5825396825396826,0.6333333333333333,0.5333333333333333,0.7222222222222222,0.5021844444444444,0.5001133333333333,0.0,0.0,4.077370643615723,0.13114888888888887
drug_poisoning_vs_nondrug_poisoning_ccs,1,0.5238095238095238,0.6111111111111112,0.5111111111111111,0.7111111111111111,0.50258,0.5001822222222222,0.002,0.011333333333333334,6.668247222900391,0.10853111111111113
drug_poisoning_vs_nondrug_poisoning_ccs,2,0.5714285714285714,0.5,0.4,0.6111111111111112,0.5103977777777778,0.5004555555555555,0.9554,0.9924378698224853,20.709095001220703,-0.010397777777777839
drug_poisoning_vs_nondrug_poisoning_ccs,3,0.5682539682539682,0.5111111111111111,0.4111111111111111,0.6222222222222222,0.5078511111111111,0.5000733333333334,0.0744,0.1513809523809524,20.273448944091797,0.0032599999999999296
drug_poisoning_vs_nondrug_poisoning_ccs,4,0.5174603174603175,0.5333333333333333,0.43333333333333335,0.6333333333333333,0.5130822222222222,0.49981333333333333,0.0552,0.12030769230769231,42.754085540771484,0.02025111111111111
drug_poisoning_vs_nondrug_poisoning_ccs,5,0.5,0.5111111111111111,0.4111111111111111,0.6111111111111112,0.5097933333333333,0.49960888888888894,0.0864,0.16770786516853933,40.87207794189453,0.001317777777777751
drug_poisoning_vs_nondrug_poisoning_ccs,6,0.546031746031746,0.5,0.4,0.6,0.5101822222222222,0.4992,0.7032,0.8560283687943262,37.97784423828125,-0.010182222222222204
drug_poisoning_vs_nondrug_poisoning_ccs,7,0.5412698412698412,0.5222222222222223,0.4111111111111111,0.6222222222222222,0.5075288888888888,0.49981333333333333,0.2136,0.3500861244019139,39.846683502197266,0.014693333333333447
drug_poisoning_vs_nondrug_poisoning_ccs,8,0.526984126984127,0.5,0.4,0.6,0.5088266666666666,0.4997066666666667,0.8794,0.977111111111111,90.07676696777344,-0.00882666666666665
drug_poisoning_vs_nondrug_poisoning_ccs,9,0.5523809523809524,0.5555555555555556,0.45555555555555555,0.6555555555555556,0.5178866666666667,0.5000177777777777,0.206,0.3416585365853658,62.197383880615234,0.03766888888888886
drug_poisoning_vs_nondrug_poisoning_ccs,10,0.5222222222222223,0.4222222222222222,0.32222222222222224,0.5222222222222223,0.4936044444444444,0.5004822222222222,0.8084,0.9317152542372881,89.04080963134766,-0.07138222222222218
drug_poisoning_vs_nondrug_poisoning_ccs,11,0.48253968253968255,0.6333333333333333,0.5333333333333333,0.7333333333333333,0.551691111111111,0.5010600000000001,0.2372,0.37685981308411215,114.51734161376953,0.08164222222222228
drug_poisoning_vs_nondrug_poisoning_ccs,12,0.5126984126984127,0.6444444444444445,0.5444444444444444,0.7444444444444445,0.5449977777777778,0.5012111111111112,0.2384,0.3770046511627907,112.21902465820312,0.09944666666666668
drug_poisoning_vs_nondrug_poisoning_ccs,13,0.5333333333333333,0.5,0.4,0.6,0.4882466666666667,0.5000511111111111,0.9626,0.9924378698224853,168.32855224609375,0.011753333333333282
